,Unnamed: 0,track_id,genre_name,sample_start,acousticness,danceability,energy,valence,liveness
1481,1481,6FQHyV1Ur08vKZOzvRkeaS,jazz,22,0.853,0.624,0.733,0.861,0.186
1482,1482,2ixmMs7ozgTGOlIgJfyibD,soul,4,0.919,0.436,0.0561,0.189,0.181
1483,1483,5CjOsESIfgyByBGKL7MCWU,pop,10,0.706,0.443,0.349,0.423,0.12
1484,1484,38RyiLYtGnYQ9z48aeiiAG,reggae,0,0.0263,0.795,0.77,0.764,0.0999
1485,1485,5FqeMKQuw0UrhGuokBvL7w,hip hop,5,0.0422,0.816,0.772,0.335,0.116
1486,1486,2HJB0UGH3wzPivgZjnohQG,hip hop,4,0.0312,0.503,0.638,0.196,0.122
1487,1487,3wGV5S5a2jkZw3KeH8BtB9,r&b,9,0.181,0.742,0.7,0.472,0.21
1488,1488,77pK6Nvl2QmLCTqrOXXrSd,classical,24,0.94,0.308,0.124,0.111,0.663
1489,1489,3G7spgNysEke1Fr8ZYYbwg,soul,1,0.861,0.352,0.317,0.506,0.136
1490,1490,0wffD2reqbj6qytNw1oUqd,funk,13,0.00762,0.799,0.438,0.867,0.286
1491,1491,5ZZtNu0ZMABs6Jwomk8isG,folk,3,0.824,0.519,0.354,0.37,0.147
1492,1492,1OacCHsUQIAuUtlqv4I0c2,classical,24,0.94,0.372,0.112,0.117,0.0437
1493,1493,0NnigMS2Kr2eHTVI7QeMlS,pop,1,0.247,0.621,0.664,0.525,0.452
1494,1494,6QgkOxBXqVRjZ1JcIDbDYY,hip hop,3,0.00931,0.786,0.689,0.874,0.214
1495,1495,5Sx26i9lDxDHTOM5YvxVOt,soul,12,0.0395,0.75,0.384,0.894,0.121
1496,1496,62VK5vCa1tQFZqZyjcRpe1,classical,6,0.913,0.282,0.262,0.169,0.634
1497,1497,2y2jjey8QYUQOIsXMqUqHM,hip hop,23,0.15,0.853,0.583,0.365,0.0864
1498,1498,167USRtGXTBWIUX48Bho1p,electronica,5,0.877,0.249,0.431,0.426,0.567
1499,1499,3e41nkMyqcAwaQCXJVj87G,country,24,0.067,0.512,0.886,0.693,0.865
1500,1500,2vN0yJIIsjfUE5EgcBT6hf,jazz,13,0.373,0.667,0.307,0.402,0.352
1501,1501,2PpNgmrS9mAyrkRAwn6YPq,metal,0,0.000692,0.512,0.947,0.612,0.0283
1502,1502,0oUTiPt9J4v3cfMgCSk230,orchestra,2,0.97,0.304,0.36,0.236,0.177
1503,1503,7iCeaYJSEdGWeFNTAEqUzJ,r&b,0,0.395,0.614,0.475,0.422,0.265
1504,1504,5B8NzZPIvsodYU0qsZzIJK,rock,21,0.779,0.679,0.238,0.129,0.118
1505,1505,0pjxyrTe8u67ZHKuMIrdz0,hip hop,4,0.0786,0.533,0.757,0.563,0.33
1506,1506,2a6y9SlDtCuonwvcJiuh0Y,soul,25,0.406,0.636,0.555,0.688,0.0883
1507,1507,6YTOLMRTnLAdPOo1kxjNoZ,metal,13,4.51e-05,0.483,0.936,0.475,0.148
1508,1508,1ug98rdnkOyTbkpP6gr29W,rock,10,0.0294,0.606,0.873,0.634,0.892
1509,1509,0HWP0zWAUviRgsXdqCCOSc,folk,10,0.763,0.606,0.353,0.179,0.0778
1510,1510,28MXz5RstGpOYyup7teXyd,folk,6,0.752,0.415,0.478,0.304,0.186
1511,1511,7mCrhvQjyXlAcYUvLZNNnb,funk,2,0.573,0.417,0.457,0.29,0.0915
1512,1512,7wLzlhL0tb3GhPhnIz7IpQ,folk,20,0.0699,0.546,0.624,0.266,0.169
1513,1513,0W5qBuHbbBfCzszFxrQWMc,soul,0,0.0625,0.573,0.786,0.61,0.117
1514,1514,3pb35jSVs2dWAXd6Tfx8o6,metal,18,0.0664,0.172,0.724,0.392,0.339
1515,1515,1rLWsLY98u9hcWePdfN2y5,rap,9,0.457,0.597,0.645,0.55,0.11
1516,1516,4ux0tc6rNCJEE6CZu7JzlK,funk,6,0.875,0.559,0.444,0.799,0.106
1517,1517,3vZO25GdYuqFrR1kzZADnp,hip hop,11,0.21,0.601,0.422,0.563,0.0839
1518,1518,7yrP8RFrF6T6YimtwovEYG,hip hop,21,0.0894,0.703,0.656,0.214,0.371
1519,1519,1i8zwOUdURQlH4Xx0kG2MP,orchestra,18,0.99,0.331,0.193,0.234,0.645
1520,1520,5O7hQYSOWha9LnJzDQwf5M,soul,16,0.109,0.574,0.895,0.815,0.443
1521,1521,5uSHCmZBRnSUcWcZ8kxWRk,reggae,20,0.122,0.62,0.7,0.73,0.0978
1522,1522,6kx16R0LMAyoXDvGqddZFy,rap,25,0.0771,0.736,0.691,0.18,0.0422
1523,1523,7o9PkTfxL0Mm7gk3Bp98hv,electronica,4,0.073,0.572,0.992,0.472,0.18
1524,1524,4cJhBmeJ7KiBeuy7oxRnZ3,metal,8,4.66e-06,0.148,0.908,0.0707,0.0723
1525,1525,44ptYc6gasMlCEF6sitE3O,orchestra,5,0.958,0.369,0.309,0.403,0.253
1526,1526,59PL9AwYjIrIpP04n9gmMR,pop,21,0.0469,0.696,0.801,0.536,0.502
1527,1527,3PlBiT2cdiPqjx05DZS6g8,r&b,25,0.0125,0.507,0.889,0.0827,0.0826
1528,1528,5fv5De8vEFF3AinE33ryCb,classical,12,0.985,0.165,0.113,0.0374,0.397
1529,1529,77K5TB5KZmDZCoJCdd1NvE,folk,3,0.948,0.474,0.0404,0.18,0.111
1530,1530,3bwhl6x6S42hMFrwigJaFw,hip hop,3,0.00484,0.722,0.779,0.32,0.0458
1531,1531,34xTFwjPQ1dC6uJmleno7x,pop,9,0.931,0.421,0.0952,0.0773,0.126
1532,1532,7lDoRYfIsQddpKmNj0Duk8,electronica,11,0.00229,0.495,0.813,0.212,0.0795
1533,1533,2Yl4OmDby9iitgNWZPwxkd,rap,22,0.0256,0.82,0.568,0.535,0.0952
1534,1534,07Vk1JPd5MgBJxdrMpnLNh,metal,6,6.79e-05,0.386,0.944,0.374,0.338
1535,1535,1T3q2fOu4xhy4VwadR88mJ,hip hop,16,0.00842,0.708,0.973,0.622,0.0873
1536,1536,04b6KWcHt54lzqbPWkch0G,metal,11,0.00366,0.429,0.954,0.762,0.0613
1537,1537,6Qpke1nLtW5lciSvWy87KS,jazz,23,0.715,0.546,0.33,0.563,0.869
1538,1538,1VfTUhW1GF2aFczfkSH5iN,classical,11,0.956,0.526,0.0999,0.432,0.0921
1539,1539,4vpeKl0vMGdAXpZiQB2Dtd,rock,14,0.486,0.551,0.293,0.322,0.0864
1540,1540,5YMGVQiU5Sx0zeyywwf1Jn,reggae,24,0.871,0.709,0.377,0.646,0.106
1541,1541,17HlhTU351nr8MncIGppDk,pop,3,0.234,0.844,0.486,0.493,0.0976
1542,1542,3laCo1tj2egTZLFDEZjbMy,jazz,24,0.981,0.561,0.113,0.089,0.137
1543,1543,61duk78NU13GtX2ACpeF8L,rock,6,0.000985,0.639,0.816,0.802,0.141
1544,1544,5RWzKLxXVzkJQ702yWfp1w,jazz,8,0.457,0.518,0.159,0.351,0.175
1545,1545,6BfWkdWPvzXVztW46Z3WMT,r&b,22,0.278,0.434,0.586,0.294,0.11
1546,1546,50KjvVYMfD3dik1Rkegkjz,rock,3,0.299,0.397,0.597,0.296,0.143
1547,1547,0B7Hp8MXbiK8HoXqqYqTkW,r&b,8,0.012,0.707,0.979,0.702,0.735
1548,1548,3q0JiAKmlKyRQvdf3hKT3o,electronica,20,0.0229,0.529,0.643,0.552,0.0868
1549,1549,1fJTWLZHIAwPdGoBzEYnhp,metal,18,0.000272,0.381,0.817,0.645,0.0522
1550,1550,1VsGYaCBFjCVudtX9IGqDg,folk,20,0.278,0.344,0.477,0.182,0.136
1551,1551,5Lu9OYEHAFP6KRls828iNn,jazz,7,0.988,0.479,0.146,0.07,0.103
1552,1552,6dBEReq8CMDInEf3MJBLl5,classical,7,0.932,0.215,0.151,0.0374,0.313
1553,1553,0WQL28IHDujXqzL4PHBEYW,classical,17,0.959,0.314,0.0689,0.226,0.221
1554,1554,11Mkoen07pKwyDqHiFnVU9,folk,14,0.399,0.521,0.583,0.353,0.347
1555,1555,0prF3F4FoKvxBObaeXLVHv,rap,25,0.496,0.701,0.76,0.301,0.0867
1556,1556,1oc5QQ1UpBqw4oqB5zAGRT,pop,16,0.711,0.712,0.453,0.24,0.0728
1557,1557,7s25THrKz86DM225dOYwnr,soul,22,0.164,0.805,0.558,0.965,0.0546
1558,1558,4UijJWXNl0hjhOxNmqARiG,electronica,21,0.214,0.261,0.455,0.0499,0.104
1559,1559,3yO1OjqT59JyjHaQZcCYDX,rock,4,0.00294,0.776,0.871,0.57,0.0598
1560,1560,16kgdmPNxzDr4LsnitiHh4,classical,18,0.993,0.29,0.00509,0.108,0.0796
1561,1561,5ovaAL9Xo7FRPRU3QZv8eS,soul,24,0.306,0.571,0.537,0.401,0.0923
1562,1562,2PtwvKN5m8B0HVel2kOdoX,r&b,4,0.72,0.527,0.389,0.458,0.0997
1563,1563,2l6HrprjoJwGkzebFCTCkK,metal,1,0.0385,0.494,0.939,0.552,0.708
1564,1564,4bBIADw4urJPkcx0YOfEIo,jazz,12,0.918,0.331,0.0861,0.152,0.106
1565,1565,02tBnBDpkWwfJOrunEiPV8,orchestra,19,0.93,0.284,0.127,0.0966,0.347
1566,1566,6JbnqGLPU6kKD3gMame9NJ,orchestra,6,0.989,0.308,0.0158,0.156,0.109
1567,1567,5ytXSrCiSO8UWL4f6rAOJy,jazz,1,0.466,0.475,0.541,0.596,0.319
1568,1568,5Y2n3nsmawlo3kv19gBu0l,orchestra,20,0.878,0.327,0.198,0.293,0.0605
1569,1569,1TSqX33n0SFrgsjEbn0rg7,electronica,17,0.503,0.608,0.441,0.276,0.0838
1570,1570,6G6tIDO3rB8FktjkM70GGd,classical,18,0.995,0.407,0.00453,0.0342,0.0798
1571,1571,2hjAc6x8EoSLhGxRNg8KEw,folk,8,0.841,0.575,0.188,0.334,0.228
1572,1572,3T2UYrkq8BwAvzogAnsVGR,hip hop,25,0.459,0.703,0.66,0.404,0.158
1573,1573,31KZaTCgqVdyQp0F9rfJul,classical,17,0.957,0.29,0.0866,0.231,0.522
1574,1574,6cjwec9ii5uLK7CDfPBYt1,country,17,0.577,0.563,0.544,0.602,0.128
1575,1575,5Stg8Q3w9EYN3TjvDvevbL,folk,11,0.67,0.409,0.335,0.439,0.267
1576,1576,1Q1M0wRQVTd6uuknojZBbQ,classical,12,0.992,0.493,0.0113,0.0915,0.151
1577,1577,324nlsgGVfMlZ6yKTy1Vlf,orchestra,2,0.982,0.188,0.0161,0.084,0.273
1578,1578,1W6txMoK3kxBkc5IttrwiA,electronica,6,0.154,0.836,0.709,0.969,0.0894
1579,1579,5OYEmQkuCLcZ7KY1jjEzTL,country,3,0.187,0.444,0.673,0.276,0.0836
1580,1580,0XP3CgIBKpxssajNePtT5f,orchestra,21,0.98,0.583,0.00484,0.375,0.0738
1581,1581,6AA45DtUK15mpbwlELasA5,orchestra,13,0.986,0.255,0.216,0.0894,0.735
1582,1582,6iaAVChcyYqmKYkW5A6dVJ,classical,3,0.949,0.329,0.133,0.299,0.0784
1583,1583,0Dn8G1WBbt2SXlwzU5NbmN,rock,18,0.00127,0.587,0.958,0.292,0.142
1584,1584,4fFx9gzhfhSNu71e4tveEN,metal,12,0.00235,0.583,0.889,0.301,0.642
1585,1585,4EyYN1AUVmYz2bFHnNO2Zv,classical,3,0.89,0.0615,0.109,0.0352,0.0953
1586,1586,6u9q7kZAtPyTu2tO3mHXci,reggae,11,0.148,0.759,0.542,0.895,0.11
1587,1587,2AyyImkxFBEhfPmIe46Ppl,hip hop,2,0.0678,0.695,0.502,0.447,0.11
1588,1588,36lD5UxIwvt7SolgyZRV4V,orchestra,21,0.911,0.402,0.232,0.776,0.306
1589,1589,6e2cZadrpYLe635arJ4ywB,rap,8,0.123,0.699,0.442,0.474,0.0906
1590,1590,6tPGU3I2c3TyRl2FplcHTK,reggae,6,0.521,0.747,0.494,0.785,0.167
1591,1591,22QDTO46bo3W6pJ7AZhHmS,orchestra,24,0.957,0.121,0.0109,0.0373,0.11
1592,1592,5POfKAQ3BLtvfzqpf5zlTi,hip hop,11,0.00316,0.887,0.558,0.157,0.135
1593,1593,7wcyO1rrH3Ru4t659IjG41,rap,24,0.0415,0.781,0.597,0.544,0.152
1594,1594,5vb7At47uO0yPGfmYnAHuw,jazz,24,0.79,0.495,0.182,0.203,0.129
1595,1595,0fLO6A9xUUykWWevnwxPEn,funk,9,0.259,0.63,0.576,0.849,0.0801
1596,1596,7LRq83o9LmJYl7uppJtj7N,reggae,7,0.206,0.777,0.792,0.961,0.136
1597,1597,6lWwV7yfTJH0sPMqd1lpfq,reggae,22,0.323,0.682,0.872,0.849,0.286
1598,1598,67Aggsxc1GqwEcApSvgutj,soul,3,0.163,0.767,0.834,0.841,0.238
1599,1599,2fXwCWkh6YG5zU1IyvQrbs,pop,21,0.13,0.684,0.683,0.406,0.156
1600,1600,2IWxin3vwzLaQDcfpDOYFx,classical,22,0.979,0.161,0.0336,0.0364,0.11
1601,1601,6xvIUsJtqT4LDSA4TImwXh,orchestra,14,0.966,0.506,0.118,0.266,0.0624
1602,1602,2VtTBSBSD1Kpj6x5EHRgIy,classical,6,0.932,0.28,0.093,0.109,0.688
1603,1603,6NeCoPvzhTHcBu3RFzbY3X,jazz,3,0.753,0.61,0.28,0.339,0.145
1604,1604,4vJr55lngvhSM8WIh9CjQc,metal,25,0.000212,0.274,0.726,0.426,0.0993
1605,1605,1ADBrQVLpNDALKtoEFIeSJ,country,25,0.511,0.549,0.469,0.501,0.314
1606,1606,07G9Dbpg14PlUFstgf32id,electronica,16,0.756,0.405,0.66,0.067,0.403
1607,1607,7IAFc5iQti2tzob7Uo7N1Y,jazz,13,0.935,0.513,0.292,0.229,0.0669
1608,1608,4lLl4MNS8l5ACAcAZuUgYP,folk,20,0.394,0.493,0.929,0.91,0.0752
1609,1609,5OzOQRssjhxaBj0xd78Z2w,hip hop,11,0.311,0.67,0.684,0.473,0.181
1610,1610,3oDZBWiWZSsqnHbtFu6o24,orchestra,9,0.959,0.433,0.127,0.423,0.0559
1611,1611,0UXaslpoA81no74N7U56U9,metal,0,1.51e-05,0.229,0.988,0.359,0.0949
1612,1612,09qzRI951OVkXGCc33gzcT,country,1,0.06,0.673,0.842,0.897,0.184
1613,1613,59s5vTB8LNV4tyZPp9HM3f,soul,3,0.215,0.732,0.703,0.725,0.202
1614,1614,1YX1kcNiWLk1GVYEDWsaNg,country,13,0.198,0.629,0.818,0.851,0.267
1615,1615,2YZmsX1eLeJmbkpyjd30ei,classical,20,0.986,0.337,0.151,0.0407,0.0576
1616,1616,0XgyAhZ70xUnFpoPVEX9yM,r&b,2,0.0078,0.648,0.687,0.816,0.358
1617,1617,1Bhr9LYFgWQmXO1EYwndvI,electronica,20,0.000433,0.469,0.968,0.356,0.307
1618,1618,3949K5LGJb0tlusYYhz8aH,orchestra,16,0.668,0.518,0.344,0.505,0.136
1619,1619,55LFj58Xs9czqpdrFG5cWc,classical,15,0.853,0.404,0.0473,0.353,0.159
1620,1620,1GRfBwDA4K6C2uPluTkb6m,hip hop,22,0.0375,0.726,0.6,0.627,0.0818
1621,1621,5mpB0pijBKXOZchl1aXeWg,rap,12,0.0296,0.508,0.803,0.401,0.362
1622,1622,6ejG0Ag9ZKzBBtc4Hqy63T,rap,11,0.0275,0.785,0.506,0.133,0.0795
1623,1623,7gmB6hVMsv0XbjfiTgpATI,soul,23,0.138,0.683,0.526,0.679,0.105
1624,1624,0SPGL2j5OrG1L7YvP6tT6X,pop,7,0.00768,0.72,0.711,0.596,0.243
1625,1625,6L52op4ykljA5o3u0FSiB7,country,20,0.25,0.349,0.51,0.203,0.321
1626,1626,13AOwEySvxyobIaBnxmZqU,country,0,0.0433,0.566,0.851,0.553,0.161
1627,1627,5tRmoZRoupvMYPV1oezFrH,rap,13,0.0043,0.623,0.58,0.301,0.394
1628,1628,3ukhsH1YyEdhYIL83KMK71,classical,8,0.99,0.285,0.331,0.112,0.351
1629,1629,1txpxcVx8NXI5qRtSJLIh1,reggae,19,0.84,0.745,0.296,0.961,0.171
1630,1630,193a05k1nFx9JOumDLUUJR,country,6,0.0721,0.683,0.584,0.238,0.137
1631,1631,6cyY0oyuKOD9Y5CDbyYMIm,hip hop,22,0.000234,0.71,0.799,0.423,0.527
1632,1632,2TIKWWCf6qAtVP6AGa7e9k,rock,20,0.232,0.626,0.852,0.864,0.501
1633,1633,0YLZi7Sbk86LgsoIlhH6w4,funk,17,0.3,0.691,0.869,0.75,0.0739
1634,1634,692sNw4pzbVzTtsvUGbiD1,country,11,0.56,0.536,0.316,0.358,0.0705
1635,1635,68nJayiMXiO8IBw75aDgDf,electronica,17,0.514,0.769,0.473,0.768,0.0879
1636,1636,7r5X8KL8y0CpZZErtmOmNo,folk,24,0.0302,0.45,0.802,0.748,0.295
1637,1637,455FnqcfxVyP7GRsqiK6Vo,funk,9,0.55,0.781,0.444,0.598,0.136
1638,1638,5s8IEEjgCTrujK3aUalvfF,metal,5,0.0109,0.38,0.938,0.604,0.366
1639,1639,1QxTt4vwhrZjeyR0ODInim,folk,21,0.037,0.715,0.478,0.857,0.0931
1640,1640,1mybvMm6SvXcc3fXqUqs9j,classical,20,0.979,0.18,0.0304,0.08,0.166
1641,1641,1tTPC0hsnXq1IGpvWY54JC,metal,13,2.3e-05,0.491,0.951,0.555,0.0424
1642,1642,66fnnX8Mvq71C8dYO4aWSt,metal,3,0.000258,0.462,0.976,0.4,0.334
1643,1643,0fnIK1sJO7YjINV3zFiPVW,orchestra,5,0.946,0.281,0.14,0.0937,0.0669
1644,1644,7M4VDk55yaOIgGNsIcOnRv,pop,10,0.428,0.764,0.635,0.619,0.323
1645,1645,5Jl0ln54x6dDlS8KVptqUM,country,9,0.197,0.462,0.439,0.181,0.108
1646,1646,3KPrKo09bwEfsxoOEBr5LG,funk,15,0.476,0.501,0.444,0.257,0.249
1647,1647,5D0DW5ulXw8pDjLkus1wvq,classical,13,0.936,0.204,0.13,0.084,0.0787
1648,1648,6hTcuIQa0sxrrByu9wTD7s,rock,20,0.00501,0.27,0.944,0.606,0.116
1649,1649,5dBIVp9LgbZU0M0dagFAlc,rap,9,0.0171,0.768,0.688,0.772,0.262
1650,1650,59ENhfT8TIFjB30TUVG4PA,rock,1,0.0877,0.453,0.757,0.755,0.242
1651,1651,5qW6ZYct54PhKliCntyxRX,folk,25,0.882,0.429,0.093,0.208,0.111
1652,1652,5ciOp5Z8FPIY3Khb28VskQ,reggae,23,0.000471,0.911,0.555,0.933,0.0871
1653,1653,6vtIPS9VtWwQUcpXVUK98w,reggae,14,0.0203,0.724,0.844,0.77,0.778
1654,1654,0F03VDveab1EdJgsLmOyXX,metal,22,0.00153,0.205,0.956,0.186,0.099
1655,1655,4EiZBnBOWr1RVsDew9zYOX,folk,10,0.119,0.68,0.723,0.676,0.359
1656,1656,65WcCntmbgseVc972gd4GT,electronica,4,0.021,0.573,0.969,0.775,0.119
1657,1657,5ffATJEFdrsKOoYlEwkthA,reggae,7,0.0965,0.699,0.593,0.961,0.181
1658,1658,5LwuYetop8ym6rbX86DGs3,electronica,23,0.804,0.527,0.633,0.364,0.103
1659,1659,4qA8M5hJn45rtFyWH5Ixar,folk,3,0.345,0.724,0.369,0.86,0.0592
1660,1660,26iYJEimPCE0ozDlpj0UFN,country,16,0.163,0.705,0.669,0.673,0.0966
1661,1661,6cbqh8woSu03Vj8s1PCK9C,reggae,19,0.116,0.895,0.752,0.773,0.14
1662,1662,6kLp24Op7cOu8iQkU46sBv,jazz,16,0.965,0.624,0.359,0.206,0.101
1663,1663,6q6PeTloTbL2vb1Gt9sQQc,electronica,21,0.00903,0.764,0.759,0.937,0.0746
1664,1664,6TD6Ko7sMnYoY57aave28g,r&b,1,0.479,0.708,0.87,0.58,0.111
1665,1665,598UYsme1D5MkXHDXf4j6h,r&b,18,0.0428,0.691,0.875,0.534,0.144
1666,1666,1g4eJ28gfl9zEjsDKkkrij,classical,2,0.756,0.312,0.126,0.068,0.095
1667,1667,4HGnaC75z2Qpo6Fyyg0ltF,classical,22,0.99,0.398,0.0695,0.19,0.0875
1668,1668,2iGuYdxfCarzWld275wPVV,orchestra,19,0.878,0.339,0.0374,0.251,0.105
1669,1669,71MgHtkk3bMttlmroPZotq,classical,3,0.984,0.188,0.0376,0.0394,0.0801
1670,1670,6SI4JD7iyQ0rrudhCNtMv0,rap,21,0.219,0.683,0.902,0.724,0.226
1671,1671,0sygO45O9Gq8HGJ5ED1UDz,funk,17,0.153,0.428,0.564,0.452,0.0532
1672,1672,6KXMwEIPhLcoWCrpfQuIVp,funk,2,0.00346,0.569,0.48,0.518,0.998
1673,1673,1KmYBtkUr7uQXDG6ymdbRj,metal,21,0.000258,0.475,0.863,0.285,0.103
1674,1674,0QcIphdyZIVgFvW7ijEiPX,metal,19,0.426,0.567,0.707,0.747,0.0547
1675,1675,4WnnfqHr6h4viZoyvKaIiM,orchestra,23,0.986,0.206,0.0222,0.0383,0.0871
1676,1676,0RNockNqurXLch6HQpnefG,reggae,22,0.0352,0.446,0.701,0.775,0.29
1677,1677,1PBk2knn4anq0vaS5KGDG2,pop,22,0.00622,0.548,0.895,0.616,0.108
1678,1678,6DJoLa3EsX2PWQAIkjw08F,r&b,10,0.133,0.775,0.568,0.769,0.0576
1679,1679,411qGuPLMhUuiosRsF5H7t,classical,24,0.961,0.291,0.267,0.208,0.356
1680,1680,7meiCJ2CX9F7QBGcX22dKX,classical,7,0.904,0.214,0.000825,0.0383,0.0784
1681,1681,4DwIdM47pqj2T1dmL03AtN,orchestra,21,0.969,0.235,0.165,0.157,0.133
1682,1682,5flqTFPkK7OQQ3pg8PkQI8,classical,11,0.968,0.267,0.0828,0.122,0.388
1683,1683,6O4BH3bGqslycBcEYlo8w6,funk,10,0.132,0.569,0.733,0.596,0.1
1684,1684,7acvvbvysxg0towd07JdnB,pop,2,0.309,0.552,0.441,0.275,0.13
1685,1685,3TSdkwPeUfvgLwNTF8gfC0,jazz,3,0.526,0.601,0.314,0.316,0.0937
1686,1686,0TQDzRIxkn7Z3FU5Las5QC,pop,7,0.0071,0.545,0.87,0.373,0.219
1687,1687,4UDVCaxhh4czyYQudPiAce,reggae,20,0.129,0.808,0.434,0.521,0.107
1688,1688,4rcSvYi807urIIqfeX3tBo,funk,19,0.00893,0.365,0.875,0.655,0.0786
1689,1689,21WIpZXepY9HA7NDwYiNaM,metal,17,9.11e-05,0.459,0.966,0.376,0.217
1690,1690,4lj4cW45UP5tQ8AhRxnQi9,jazz,12,0.857,0.364,0.114,0.0575,0.0839
1691,1691,7JhXK8J5V7vYs6wGZma1qm,rap,15,0.315,0.66,0.714,0.541,0.18
1692,1692,3oUSdLtRYOSvXcLMrHctv7,pop,11,0.00866,0.666,0.688,0.433,0.0964
1693,1693,332JQaT9IA2SiJlGox8opM,rap,7,0.143,0.591,0.73,0.362,0.0886
1694,1694,7h6rWJPResRa8xkvnJpxqY,funk,11,0.925,0.506,0.291,0.29,0.102
1695,1695,5U2hi2KoW2iknnBXxspglI,rock,1,0.000111,0.225,0.936,0.653,0.122
1696,1696,6uq7EUya2D6qL2rv7ozdIe,pop,15,0.163,0.491,0.675,0.665,0.132
1697,1697,4L3BtMlbcNciZ6k2ZTp72d,soul,13,0.281,0.844,0.495,0.91,0.169
1698,1698,29nlaI47y9QaJ7Hw6MsUpb,country,11,0.616,0.347,0.315,0.102,0.163
1699,1699,7cm93ymXYQy1XRdYx4i5Jy,jazz,5,0.933,0.449,0.203,0.152,0.114
1700,1700,0tJujki11m1UNZ16tClZEl,soul,17,0.743,0.643,0.092,0.684,0.0781
1701,1701,6N2I2nV6hNWtjW9Exqkhb4,jazz,13,0.877,0.607,0.391,0.668,0.204
1702,1702,1N90cV79gbBgO0bOs74Y0t,pop,24,0.362,0.786,0.735,0.747,0.176
1703,1703,7Db4ViXHhXYznDDRdfX2VB,pop,21,0.0235,0.567,0.544,0.526,0.0934
1704,1704,5OaawqXL5VdO3a6r0Lffqt,classical,17,0.927,0.444,0.305,0.305,0.298
1705,1705,0LCZhAp3a1E9B768SYfYXS,electronica,24,0.0133,0.558,0.693,0.131,0.12
1706,1706,31BIfWawTAEnp8KsAasy13,metal,3,6.38e-06,0.215,0.946,0.443,0.155
1707,1707,0kIdLDYoVzLjbmwhNaSgrt,rock,2,0.728,0.509,0.318,0.363,0.235
1708,1708,0dDdE5qpOjOFoHJy2deil5,electronica,24,0.0603,0.87,0.736,0.847,0.0377
1709,1709,35U4hu9IbGl2s81v5hv5ir,electronica,8,0.000637,0.729,0.659,0.311,0.118
1710,1710,4HMptEInOi2qAZHRh8MCMj,country,13,0.663,0.744,0.268,0.7,0.118
1711,1711,6z3JD6IqVvu6TUBtCfQPbe,rock,9,0.0734,0.609,0.912,0.564,0.159
1712,1712,6NQRhp9Vv5RRySazV7ttBl,folk,3,0.989,0.524,0.195,0.526,0.139
1713,1713,2Ep2rtc6JKrSV47Cl4LzWY,reggae,25,0.00469,0.614,0.597,0.549,0.193
1714,1714,0Xif5XP4V2xrQ5AoNTUJtx,country,23,0.0997,0.563,0.43,0.155,0.0873
1715,1715,7k66NatQbLlDAvhWQEl4AR,rap,18,0.658,0.864,0.722,0.651,0.135
1716,1716,5SEJ5QlvdA2B7OByiECF1W,electronica,19,0.0478,0.646,0.649,0.727,0.353
1717,1717,2sNAjuCXxyj8jHt93t9IJ9,soul,16,0.538,0.801,0.434,0.661,0.0729
1718,1718,0g5HMIpIO92FFVSxsD8RqB,r&b,14,0.0256,0.611,0.584,0.32,0.112
1719,1719,3bhIqJjDGe5IPmFMOzU6PN,classical,3,0.972,0.241,0.0282,0.0908,0.33
1720,1720,6iDaMej2YY21OfOMfUXVe2,funk,22,0.461,0.683,0.409,0.741,0.119
1721,1721,6OGZsd1lnsUbcCJCSl0SpE,orchestra,5,0.959,0.169,0.213,0.0699,0.0885
1722,1722,1cojSYj0ugS7tmcwKIxMX4,metal,4,0.000881,0.627,0.752,0.472,0.105
1723,1723,5EJqQ4qSjthWUc6g7y7NT0,electronica,6,0.0157,0.682,0.587,0.498,0.126
1724,1724,2KdsPGSUXbSZyq4oiDOqAe,hip hop,25,0.152,0.866,0.605,0.723,0.372
1725,1725,0HqEoqXs2e6j4jcV0AsQ1H,folk,13,0.225,0.488,0.674,0.724,0.728
1726,1726,4X3y3QTcFefiXmcxGrJQZr,r&b,8,0.304,0.434,0.36,0.122,0.0967
1727,1727,50tHiUXqfb8gZvuT7xINS1,reggae,16,0.0556,0.737,0.645,0.862,0.105
1728,1728,2kwxN1whHc0YR0cBHR5iOi,hip hop,5,0.113,0.752,0.547,0.161,0.107
1729,1729,3sq4XmEoGf3rDKVOjNDcYo,reggae,1,0.684,0.683,0.876,0.892,0.29
1730,1730,2s8HMy5pSIMSHw4XBFsBxP,orchestra,24,0.761,0.203,0.0178,0.261,0.14
1731,1731,0QEh0WCcOeD3gexadUZARF,funk,5,0.0581,0.515,0.737,0.519,0.0847
1732,1732,78PKCefXwDLbl4FVO1Pjzh,metal,15,0.0629,0.493,0.636,0.279,0.0921
1733,1733,6Zyz8lsnMFpIrCTuvGurCB,rock,22,0.378,0.649,0.425,0.651,0.108
1734,1734,5DINteIRFja5bHRb3lT7gU,country,21,0.369,0.539,0.601,0.519,0.337
1735,1735,1Eck97uRMlprKOOJN9oO1E,hip hop,18,0.00464,0.565,0.771,0.573,0.0568
1736,1736,3OQu3z3okKVmWxSXTTHak5,r&b,12,0.492,0.649,0.536,0.513,0.184
1737,1737,1SphwtRn4YYVffKnTWaugH,metal,13,0.207,0.438,0.843,0.479,0.911
